susceptible,infected,dead,recovered
0,317,623,1060
0,314,623,1063
0,313,623,1064
0,312,624,1064
0,311,625,1064
0,307,626,1067
0,306,627,1067
0,302,628,1070
0,301,629,1070
0,299,629,1072
0,296,630,1074
0,293,631,1076
0,292,631,1077
0,290,631,1079
0,287,633,1080
0,284,634,1082
0,280,635,1085
0,279,635,1086
0,276,636,1088
0,275,636,1089
0,270,639,1091
0,267,639,1094
0,264,642,1094
0,263,643,1094
0,261,643,1096
0,259,644,1097
0,256,645,1099
0,256,645,1099
0,254,646,1100
0,252,648,1100
0,252,648,1100
0,250,649,1101
0,248,650,1102
0,243,651,1106
0,241,652,1107
0,239,654,1107
0,236,656,1108
0,234,657,1109
0,232,657,1111
0,230,659,1111
0,228,661,1111
0,227,661,1112
0,225,661,1114
0,225,661,1114
0,225,661,1114
0,224,661,1115
0,219,666,1115
0,219,666,1115
0,218,666,1116
0,217,666,1117
0,216,666,1118
0,216,666,1118
0,211,667,1122
0,210,667,1123
0,209,667,1124
0,208,668,1124
0,207,668,1125
0,206,668,1126
0,204,669,1127
0,203,669,1128
0,200,669,1131
0,195,671,1134
0,195,671,1134
0,195,671,1134
0,193,671,1136
0,190,672,1138
0,186,675,1139
0,183,675,1142
0,180,675,1145
0,180,675,1145
0,178,676,1146
0,175,676,1149
0,175,676,1149
0,172,676,1152
0,172,676,1152
0,170,677,1153
0,165,680,1155
0,162,681,1157
0,161,682,1157
0,158,683,1159
0,157,683,1160
0,154,684,1162
0,153,685,1162
0,150,686,1164
0,149,686,1165
0,149,686,1165
0,147,687,1166
0,146,687,1167
0,143,687,1170
0,143,687,1170
0,141,689,1170
0,139,690,1171
0,137,691,1172
0,137,691,1172
0,134,693,1173
0,133,694,1173
0,132,695,1173
0,130,696,1174
0,130,696,1174
0,129,696,1175
0,129,696,1175
0,127,696,1177
0,126,696,1178
0,125,696,1179
0,123,698,1179
0,123,698,1179
0,123,698,1179
0,119,698,1183
0,119,698,1183
0,118,698,1184
0,116,698,1186
0,112,700,1188
0,109,701,1190
0,108,702,1190
0,107,703,1190
0,106,704,1190
0,105,705,1190
0,105,705,1190
0,105,705,1190
0,104,706,1190
0,103,706,1191
0,103,706,1191
0,103,706,1191
0,103,706,1191
0,102,706,1192
0,100,706,1194
0,100,706,1194
0,99,707,1194
0,97,708,1195
0,94,708,1198
0,92,709,1199
0,92,709,1199
0,91,710,1199
0,90,710,1200
0,89,711,1200
0,89,711,1200
0,88,712,1200
0,88,712,1200
0,88,712,1200
0,88,712,1200
0,88,712,1200
0,87,712,1201
0,86,712,1202
0,86,712,1202
0,86,712,1202
0,85,713,1202
0,84,714,1202
0,83,714,1203
0,82,715,1203
0,81,715,1204
0,80,715,1205
0,80,715,1205
0,80,715,1205
0,80,715,1205
0,80,715,1205
0,79,715,1206
0,78,716,1206
0,78,716,1206
0,78,716,1206
0,77,717,1206
0,76,717,1207
0,76,717,1207
0,75,717,1208
0,75,717,1208
0,75,717,1208
0,75,717,1208
0,75,717,1208
0,75,717,1208
0,74,717,1209
0,74,717,1209
0,74,717,1209
0,73,717,1210
0,72,718,1210
0,71,718,1211
0,69,720,1211
0,68,721,1211
0,68,721,1211
0,68,721,1211
0,68,721,1211
0,67,721,1212
0,67,721,1212
0,67,721,1212
0,67,721,1212
0,67,721,1212
0,66,721,1213
0,66,721,1213
0,66,721,1213
0,65,722,1213
0,65,722,1213
0,65,722,1213
0,63,723,1214
0,62,724,1214
0,61,724,1215
0,60,724,1216
0,58,724,1218
0,57,724,1219
0,56,724,1220
0,56,724,1220
0,55,724,1221
0,54,724,1222
0,54,724,1222
0,54,724,1222
0,54,724,1222
0,54,724,1222
0,54,724,1222
0,54,724,1222
0,54,724,1222
0,53,725,1222
0,53,725,1222
0,53,725,1222
0,52,726,1222
0,50,727,1223
0,50,727,1223
0,50,727,1223
0,49,727,1224
0,49,727,1224
0,48,727,1225
0,48,727,1225
0,47,727,1226
0,47,727,1226
0,47,727,1226
0,46,728,1226
0,46,728,1226
0,46,728,1226
0,46,728,1226
0,46,728,1226
0,45,728,1227
0,45,728,1227
0,43,729,1228
0,43,729,1228
0,42,729,1229
0,42,729,1229
0,41,729,1230
0,41,729,1230
0,41,729,1230
0,41,729,1230
0,41,729,1230
0,41,729,1230
0,40,730,1230
0,39,730,1231
0,39,730,1231
0,38,731,1231
0,37,732,1231
0,37,732,1231
0,37,732,1231
0,37,732,1231
0,37,732,1231
0,37,732,1231
0,37,732,1231
0,37,732,1231
0,36,732,1232
0,36,732,1232
0,36,732,1232
0,35,733,1232
0,35,733,1232
0,34,734,1232
0,34,734,1232
0,34,734,1232
0,34,734,1232
0,34,734,1232
0,34,734,1232
0,32,734,1234
0,32,734,1234
0,32,734,1234
0,32,734,1234
0,31,735,1234
0,31,735,1234
0,31,735,1234
0,31,735,1234
0,31,735,1234
0,30,736,1234
0,30,736,1234
0,30,736,1234
0,30,736,1234
0,30,736,1234
0,30,736,1234
0,30,736,1234
0,29,736,1235
0,29,736,1235
0,29,736,1235
0,28,737,1235
0,28,737,1235
0,27,737,1236
0,27,737,1236
