date,country,positive,totalTestResults,death
2020-07-09,GTM,25411.0,,1053.0
2020-07-10,GTM,26658.0,,1092.0
2020-07-11,GTM,27619.0,,1139.0
2020-07-12,GTM,28598.0,,1172.0
2020-07-13,GTM,29355.0,,1219.0
2020-07-14,GTM,29742.0,,1244.0
2020-07-15,GTM,30872.0,,1302.0
2020-07-16,GTM,32074.0,,1350.0
2020-07-17,GTM,32939.0,,1404.0
2020-07-18,GTM,33809.0,,1443.0
2020-07-19,GTM,38042.0,,1449.0
2020-07-20,GTM,38677.0,,1485.0
2020-07-21,GTM,39039.0,,1502.0
2020-07-22,GTM,40229.0,,1531.0
2020-07-23,GTM,41135.0,,1573.0
2020-07-24,GTM,42192.0,,1632.0
2020-03-19,GUM,3.0,,0.0
2020-03-20,GUM,12.0,,0.0
2020-03-21,GUM,14.0,,0.0
2020-03-22,GUM,15.0,,1.0
2020-03-23,GUM,27.0,,1.0
2020-03-24,GUM,29.0,,1.0
2020-03-25,GUM,32.0,,1.0
2020-03-26,GUM,37.0,,1.0
2020-03-27,GUM,49.0,,1.0
2020-03-28,GUM,51.0,,1.0
2020-03-29,GUM,55.0,,1.0
2020-03-30,GUM,56.0,,1.0
2020-03-31,GUM,60.0,,1.0
2020-04-01,GUM,69.0,,3.0
2020-04-02,GUM,77.0,,3.0
2020-04-03,GUM,82.0,,3.0
2020-04-04,GUM,87.0,,4.0
2020-04-05,GUM,93.0,,4.0
2020-04-06,GUM,110.0,,4.0
2020-04-07,GUM,112.0,,4.0
2020-04-08,GUM,121.0,,4.0
2020-04-09,GUM,125.0,,4.0
2020-04-10,GUM,128.0,,4.0
2020-04-11,GUM,130.0,,4.0
2020-04-12,GUM,133.0,,5.0
2020-04-13,GUM,133.0,,5.0
2020-04-14,GUM,134.0,,5.0
2020-04-15,GUM,135.0,,5.0
2020-04-16,GUM,135.0,,5.0
2020-04-17,GUM,135.0,,5.0
2020-04-18,GUM,136.0,,5.0
2020-04-19,GUM,136.0,,5.0
2020-04-20,GUM,136.0,,5.0
2020-04-21,GUM,136.0,,5.0
2020-04-22,GUM,136.0,,5.0
2020-04-23,GUM,137.0,,5.0
2020-04-24,GUM,140.0,,5.0
2020-04-25,GUM,141.0,,5.0
2020-04-26,GUM,141.0,,5.0
2020-04-27,GUM,142.0,,5.0
2020-04-28,GUM,144.0,,5.0
2020-04-29,GUM,145.0,,5.0
2020-04-30,GUM,145.0,,5.0
2020-05-01,GUM,146.0,,5.0
2020-05-02,GUM,146.0,,5.0
2020-05-03,GUM,148.0,,5.0
2020-05-04,GUM,149.0,,5.0
2020-05-05,GUM,149.0,,5.0
2020-05-06,GUM,149.0,,5.0
2020-05-07,GUM,151.0,,5.0
2020-05-08,GUM,151.0,,5.0
2020-05-09,GUM,151.0,,5.0
2020-05-10,GUM,151.0,,5.0
2020-05-11,GUM,151.0,,5.0
2020-05-12,GUM,152.0,,5.0
2020-05-13,GUM,152.0,,5.0
2020-05-14,GUM,152.0,,5.0
2020-05-15,GUM,154.0,,5.0
2020-05-16,GUM,154.0,,5.0
2020-05-17,GUM,154.0,,5.0
2020-05-18,GUM,154.0,,5.0
2020-05-19,GUM,154.0,,5.0
2020-05-20,GUM,154.0,,5.0
2020-05-21,GUM,165.0,,5.0
2020-05-22,GUM,165.0,,5.0
2020-05-23,GUM,165.0,,5.0
2020-05-24,GUM,166.0,,5.0
2020-05-25,GUM,166.0,,5.0
2020-05-26,GUM,166.0,,5.0
2020-05-27,GUM,169.0,,5.0
2020-05-28,GUM,171.0,,5.0
2020-05-29,GUM,172.0,,5.0
2020-05-30,GUM,172.0,,5.0
2020-05-31,GUM,173.0,,5.0
2020-06-01,GUM,175.0,,5.0
2020-06-02,GUM,175.0,,5.0
2020-06-03,GUM,177.0,,5.0
2020-06-04,GUM,179.0,,5.0
2020-06-05,GUM,179.0,,5.0
2020-06-06,GUM,179.0,,5.0
2020-06-07,GUM,179.0,,5.0
2020-06-08,GUM,179.0,,5.0
2020-06-09,GUM,180.0,,5.0
2020-06-10,GUM,180.0,,5.0
2020-06-11,GUM,182.0,,5.0
2020-06-12,GUM,182.0,,5.0
2020-06-13,GUM,185.0,,5.0
2020-06-14,GUM,185.0,,5.0
2020-06-15,GUM,185.0,,5.0
2020-06-16,GUM,186.0,,5.0
2020-06-17,GUM,188.0,,5.0
2020-06-18,GUM,192.0,,5.0
2020-06-19,GUM,200.0,,5.0
2020-06-20,GUM,200.0,,5.0
2020-06-21,GUM,222.0,,5.0
2020-06-22,GUM,222.0,,5.0
2020-06-23,GUM,225.0,,5.0
2020-06-24,GUM,226.0,,5.0
2020-06-25,GUM,231.0,,5.0
2020-06-26,GUM,247.0,,5.0
2020-06-27,GUM,248.0,,5.0
2020-06-28,GUM,248.0,,5.0
2020-06-29,GUM,253.0,,5.0
2020-06-30,GUM,257.0,,5.0
2020-07-01,GUM,267.0,,5.0
2020-07-02,GUM,280.0,,5.0
2020-07-03,GUM,286.0,,5.0
2020-07-04,GUM,288.0,,5.0
2020-07-05,GUM,288.0,,5.0
2020-07-06,GUM,301.0,,5.0
2020-07-07,GUM,303.0,,5.0
2020-07-08,GUM,303.0,,5.0
2020-07-09,GUM,309.0,,5.0
2020-07-10,GUM,310.0,,5.0
2020-07-11,GUM,312.0,,5.0
2020-07-12,GUM,312.0,,5.0
2020-07-13,GUM,312.0,,5.0
2020-07-14,GUM,312.0,,5.0
2020-07-15,GUM,313.0,,5.0
2020-07-16,GUM,314.0,,5.0
2020-07-17,GUM,314.0,,5.0
2020-07-18,GUM,315.0,,5.0
2020-07-19,GUM,315.0,,5.0
2020-07-20,GUM,319.0,,5.0
2020-07-21,GUM,327.0,,5.0
2020-07-22,GUM,330.0,,5.0
2020-07-23,GUM,332.0,,5.0
2020-07-24,GUM,337.0,,5.0
2020-03-13,GUY,1.0,,1.0
2020-03-16,GUY,4.0,,1.0
2020-03-17,GUY,4.0,,1.0
2020-03-18,GUY,4.0,,1.0
2020-03-19,GUY,5.0,,1.0
2020-03-20,GUY,5.0,,1.0
2020-03-21,GUY,5.0,,1.0
2020-03-22,GUY,5.0,,1.0
2020-03-23,GUY,5.0,,1.0
2020-03-24,GUY,5.0,,1.0
2020-03-25,GUY,5.0,,1.0
2020-03-26,GUY,5.0,,1.0
2020-03-27,GUY,5.0,,1.0
2020-03-28,GUY,5.0,,1.0
2020-03-29,GUY,8.0,,1.0
2020-03-30,GUY,8.0,,1.0
2020-03-31,GUY,8.0,,1.0
2020-04-01,GUY,12.0,,2.0
2020-04-02,GUY,19.0,,4.0
2020-04-03,GUY,19.0,,4.0
2020-04-04,GUY,23.0,,4.0
2020-04-05,GUY,24.0,,4.0
2020-04-06,GUY,29.0,,4.0
2020-04-07,GUY,31.0,,5.0
2020-04-08,GUY,33.0,,5.0
2020-04-09,GUY,37.0,,6.0
2020-04-10,GUY,37.0,,6.0
2020-04-11,GUY,40.0,,6.0
2020-04-12,GUY,45.0,,6.0
2020-04-13,GUY,45.0,,6.0
2020-04-14,GUY,47.0,,6.0
2020-04-15,GUY,48.0,,6.0
2020-04-16,GUY,55.0,,6.0
2020-04-17,GUY,57.0,,6.0
2020-04-18,GUY,63.0,,6.0
2020-04-19,GUY,63.0,,7.0
2020-04-20,GUY,65.0,,7.0
2020-04-21,GUY,66.0,,7.0
2020-04-22,GUY,67.0,,7.0
2020-04-23,GUY,67.0,,7.0
2020-04-24,GUY,70.0,,7.0
2020-04-25,GUY,73.0,,8.0
2020-04-26,GUY,74.0,,8.0
2020-04-27,GUY,74.0,,8.0
2020-04-28,GUY,74.0,,8.0
2020-04-29,GUY,75.0,,8.0
2020-04-30,GUY,78.0,,8.0
2020-05-01,GUY,82.0,,9.0
2020-05-02,GUY,82.0,,9.0
2020-05-03,GUY,82.0,,9.0
2020-05-04,GUY,82.0,,9.0
2020-05-05,GUY,92.0,,9.0
2020-05-06,GUY,93.0,,10.0
2020-05-07,GUY,93.0,,10.0
2020-05-08,GUY,93.0,,10.0
2020-05-09,GUY,94.0,,10.0
2020-05-10,GUY,97.0,,10.0
2020-05-11,GUY,104.0,,10.0
2020-05-12,GUY,109.0,,10.0
2020-05-13,GUY,113.0,,10.0
2020-05-14,GUY,113.0,,10.0
2020-05-15,GUY,113.0,,10.0
2020-05-16,GUY,116.0,,10.0
2020-05-17,GUY,117.0,,10.0
2020-05-18,GUY,117.0,,10.0
2020-05-19,GUY,124.0,,10.0
2020-05-20,GUY,125.0,,10.0
2020-05-21,GUY,125.0,,10.0
2020-05-22,GUY,127.0,,10.0
2020-05-23,GUY,127.0,,10.0
2020-05-24,GUY,127.0,,10.0
2020-05-25,GUY,135.0,,10.0
2020-05-26,GUY,137.0,,11.0
2020-05-27,GUY,139.0,,11.0
2020-05-28,GUY,139.0,,11.0
2020-05-29,GUY,150.0,,11.0
2020-05-30,GUY,150.0,,11.0
2020-05-31,GUY,152.0,,12.0
2020-06-01,GUY,153.0,,12.0
2020-06-02,GUY,153.0,,12.0
2020-06-03,GUY,153.0,,12.0
2020-06-04,GUY,153.0,,12.0
2020-06-05,GUY,153.0,,12.0
2020-06-06,GUY,153.0,,12.0
2020-06-07,GUY,154.0,,12.0
2020-06-08,GUY,154.0,,12.0
2020-06-09,GUY,154.0,,12.0
2020-06-10,GUY,156.0,,12.0
2020-06-11,GUY,156.0,,12.0
2020-06-12,GUY,158.0,,12.0
2020-06-13,GUY,159.0,,12.0
2020-06-14,GUY,159.0,,12.0
2020-06-15,GUY,159.0,,12.0
2020-06-16,GUY,159.0,,12.0
2020-06-17,GUY,171.0,,12.0
2020-06-18,GUY,171.0,,12.0
2020-06-19,GUY,183.0,,12.0
2020-06-20,GUY,183.0,,12.0
2020-06-21,GUY,183.0,,12.0
2020-06-22,GUY,184.0,,12.0
2020-06-23,GUY,205.0,,12.0
2020-06-24,GUY,206.0,,12.0
2020-06-25,GUY,209.0,,12.0
2020-06-26,GUY,215.0,,12.0
2020-06-27,GUY,230.0,,12.0
2020-06-28,GUY,230.0,,12.0
2020-06-29,GUY,230.0,,12.0
2020-06-30,GUY,235.0,,12.0
2020-07-01,GUY,245.0,,12.0
2020-07-02,GUY,248.0,,13.0
2020-07-03,GUY,250.0,,14.0
2020-07-04,GUY,256.0,,14.0
2020-07-05,GUY,272.0,,14.0
2020-07-06,GUY,273.0,,15.0
2020-07-07,GUY,278.0,,16.0
2020-07-08,GUY,285.0,,16.0
2020-07-09,GUY,285.0,,16.0
2020-07-10,GUY,286.0,,16.0
2020-07-11,GUY,290.0,,16.0
2020-07-12,GUY,291.0,,17.0
2020-07-13,GUY,297.0,,17.0
2020-07-14,GUY,300.0,,17.0
2020-07-15,GUY,308.0,,17.0
2020-07-16,GUY,313.0,,18.0
2020-07-17,GUY,314.0,,19.0
2020-07-18,GUY,315.0,,19.0
2020-07-19,GUY,327.0,,19.0
2020-07-20,GUY,336.0,,19.0
2020-07-21,GUY,337.0,,19.0
2020-07-22,GUY,339.0,,19.0
2020-07-23,GUY,350.0,,19.0
2020-07-24,GUY,351.0,,19.0
2020-01-31,HKG,,3610.0,
2020-02-29,HKG,,30593.0,
2020-03-31,HKG,,96598.0,
2020-04-30,HKG,,162935.0,
2020-05-31,HKG,,238046.0,
2020-06-30,HKG,,347434.0,
2020-07-01,HKG,,,
2020-07-02,HKG,,,
2020-07-03,HKG,,,
2020-07-04,HKG,,,
2020-07-05,HKG,,,
2020-07-06,HKG,,,
2020-07-07,HKG,,,
2020-07-08,HKG,,,
2020-07-09,HKG,,,
2020-07-10,HKG,,,
2020-07-11,HKG,,,
2020-07-12,HKG,,,
2020-07-13,HKG,,,
2020-07-14,HKG,,,
2020-07-15,HKG,,,
2020-07-16,HKG,,,
2020-07-17,HKG,,,
2020-07-18,HKG,,,
2020-07-19,HKG,,,
2020-07-20,HKG,,,
2020-07-21,HKG,,524969.0,
2020-03-12,HND,2.0,,0.0
2020-03-14,HND,3.0,,0.0
2020-03-16,HND,6.0,,0.0
2020-03-17,HND,8.0,,0.0
2020-03-18,HND,9.0,,0.0
2020-03-19,HND,12.0,,0.0
2020-03-20,HND,24.0,,0.0
2020-03-21,HND,24.0,,0.0
2020-03-22,HND,26.0,,0.0
2020-03-23,HND,27.0,,0.0
2020-03-24,HND,30.0,,0.0
2020-03-25,HND,36.0,,0.0
2020-03-26,HND,52.0,,0.0
2020-03-27,HND,67.0,,1.0
2020-03-28,HND,95.0,,1.0
2020-03-29,HND,110.0,,2.0
2020-03-30,HND,139.0,,3.0
2020-03-31,HND,141.0,,7.0
2020-04-01,HND,172.0,,10.0
2020-04-02,HND,219.0,,14.0
2020-04-03,HND,222.0,,15.0
2020-04-04,HND,264.0,,15.0
2020-04-05,HND,268.0,,22.0
2020-04-06,HND,298.0,,22.0
2020-04-07,HND,305.0,,22.0
2020-04-08,HND,312.0,,22.0
2020-04-09,HND,343.0,,23.0
2020-04-10,HND,382.0,,23.0
2020-04-11,HND,392.0,,24.0
2020-04-12,HND,393.0,,25.0
2020-04-13,HND,397.0,,25.0
2020-04-14,HND,407.0,,26.0
2020-04-15,HND,419.0,,31.0
2020-04-16,HND,426.0,,35.0
2020-04-17,HND,442.0,,41.0
2020-04-18,HND,457.0,,46.0
2020-04-19,HND,472.0,,46.0
2020-04-20,HND,477.0,,46.0
2020-04-21,HND,494.0,,46.0
2020-04-22,HND,510.0,,46.0
2020-04-23,HND,519.0,,47.0
2020-04-24,HND,519.0,,47.0
2020-04-25,HND,591.0,,47.0
2020-04-26,HND,627.0,,59.0
2020-04-27,HND,661.0,,61.0
2020-04-28,HND,693.0,,61.0
2020-04-29,HND,738.0,,66.0
2020-04-30,HND,771.0,,71.0
2020-05-01,HND,804.0,,75.0
2020-05-02,HND,899.0,,75.0
2020-05-03,HND,1010.0,,76.0
2020-05-04,HND,1055.0,,82.0
2020-05-05,HND,1178.0,,82.0
2020-05-06,HND,1270.0,,93.0
2020-05-07,HND,1461.0,,99.0
2020-05-08,HND,1685.0,,105.0
2020-05-09,HND,1771.0,,107.0
2020-05-10,HND,1830.0,,108.0
2020-05-11,HND,1972.0,,108.0
2020-05-12,HND,2006.0,,116.0
2020-05-13,HND,2080.0,,121.0
2020-05-14,HND,2255.0,,123.0
2020-05-15,HND,2318.0,,133.0
2020-05-16,HND,2460.0,,134.0
2020-05-17,HND,2565.0,,138.0
2020-05-18,HND,2646.0,,142.0
2020-05-19,HND,2798.0,,146.0
2020-05-20,HND,2955.0,,147.0
2020-05-21,HND,3100.0,,151.0
2020-05-22,HND,3204.0,,156.0
2020-05-23,HND,3477.0,,167.0
2020-05-24,HND,3743.0,,174.0
2020-05-25,HND,3950.0,,180.0
2020-05-26,HND,4189.0,,182.0
2020-05-27,HND,4401.0,,188.0
2020-05-28,HND,4640.0,,194.0
2020-05-29,HND,4752.0,,196.0
2020-05-30,HND,4886.0,,199.0
2020-05-31,HND,5094.0,,201.0
2020-06-01,HND,5202.0,,212.0
2020-06-02,HND,5362.0,,217.0
2020-06-03,HND,5527.0,,225.0
2020-06-04,HND,5690.0,,234.0
2020-06-05,HND,5880.0,,243.0
2020-06-06,HND,5971.0,,248.0
2020-06-07,HND,6155.0,,250.0
2020-06-08,HND,6327.0,,258.0
2020-06-09,HND,6450.0,,262.0
2020-06-10,HND,6935.0,,271.0
2020-06-11,HND,7360.0,,290.0
2020-06-12,HND,7669.0,,294.0
2020-06-13,HND,8132.0,,306.0
2020-06-14,HND,8455.0,,310.0
2020-06-15,HND,8858.0,,312.0
2020-06-16,HND,9178.0,,322.0
2020-06-17,HND,9656.0,,330.0
2020-06-18,HND,10299.0,,336.0
2020-06-19,HND,10739.0,,343.0
2020-06-20,HND,11258.0,,349.0
2020-06-21,HND,12250.0,,358.0
2020-06-22,HND,12769.0,,363.0
2020-06-23,HND,13356.0,,395.0
2020-06-24,HND,13943.0,,405.0
2020-06-25,HND,14571.0,,417.0
2020-06-26,HND,15366.0,,426.0
2020-06-27,HND,15994.0,,471.0
2020-06-28,HND,17007.0,,479.0
2020-06-29,HND,18082.0,,479.0
2020-06-30,HND,18818.0,,485.0
2020-07-01,HND,19558.0,,497.0
2020-07-02,HND,20262.0,,542.0
2020-07-03,HND,21120.0,,591.0
2020-07-04,HND,22116.0,,605.0
2020-07-05,HND,22921.0,,629.0
2020-07-06,HND,23943.0,,639.0
2020-07-07,HND,24665.0,,656.0
2020-07-08,HND,25428.0,,677.0
2020-07-09,HND,25978.0,,694.0
2020-07-10,HND,26384.0,,704.0
2020-07-11,HND,27053.0,,750.0
2020-07-12,HND,27583.0,,771.0
2020-07-13,HND,28090.0,,774.0
2020-07-14,HND,28579.0,,789.0
2020-07-15,HND,29106.0,,807.0
2020-07-16,HND,30036.0,,825.0
2020-07-17,HND,30867.0,,835.0
2020-07-18,HND,30867.0,,835.0
2020-07-19,HND,32793.0,,891.0
2020-07-20,HND,33835.0,,900.0
2020-07-21,HND,34611.0,,935.0
2020-07-22,HND,35345.0,,988.0
2020-07-23,HND,36102.0,,1006.0
2020-07-24,HND,36902.0,,1011.0
2019-12-31,HRV,0.0,,0.0
2020-01-01,HRV,0.0,,0.0
2020-01-02,HRV,0.0,,0.0
2020-01-03,HRV,0.0,,0.0
2020-01-04,HRV,0.0,,0.0
2020-01-05,HRV,0.0,,0.0
2020-01-06,HRV,0.0,,0.0
2020-01-07,HRV,0.0,,0.0
2020-01-08,HRV,0.0,,0.0
2020-01-09,HRV,0.0,,0.0
2020-01-10,HRV,0.0,,0.0
2020-01-11,HRV,0.0,,0.0
2020-01-12,HRV,0.0,,0.0
2020-01-13,HRV,0.0,,0.0
2020-01-14,HRV,0.0,,0.0
2020-01-15,HRV,0.0,,0.0
2020-01-16,HRV,0.0,,0.0
2020-01-17,HRV,0.0,,0.0
2020-01-18,HRV,0.0,,0.0
2020-01-19,HRV,0.0,,0.0
2020-01-20,HRV,0.0,,0.0
2020-01-21,HRV,0.0,,0.0
2020-01-22,HRV,0.0,,0.0
2020-01-23,HRV,0.0,,0.0
2020-01-24,HRV,0.0,,0.0
2020-01-25,HRV,0.0,,0.0
2020-01-26,HRV,0.0,,0.0
2020-01-27,HRV,0.0,,0.0
2020-01-28,HRV,0.0,,0.0
2020-01-29,HRV,0.0,,0.0
2020-01-30,HRV,0.0,,0.0
2020-01-31,HRV,0.0,,0.0
2020-02-01,HRV,0.0,,0.0
2020-02-02,HRV,0.0,,0.0
2020-02-03,HRV,0.0,,0.0
2020-02-04,HRV,0.0,,0.0
2020-02-05,HRV,0.0,,0.0
2020-02-06,HRV,0.0,,0.0
2020-02-07,HRV,0.0,,0.0
2020-02-08,HRV,0.0,,0.0
2020-02-09,HRV,0.0,,0.0
2020-02-10,HRV,0.0,,0.0
2020-02-11,HRV,0.0,,0.0
2020-02-12,HRV,0.0,,0.0
2020-02-13,HRV,0.0,,0.0
2020-02-14,HRV,0.0,,0.0
2020-02-15,HRV,0.0,,0.0
2020-02-16,HRV,0.0,,0.0
2020-02-17,HRV,0.0,,0.0
2020-02-18,HRV,0.0,,0.0
2020-02-19,HRV,0.0,,0.0
2020-02-20,HRV,0.0,,0.0
2020-02-21,HRV,0.0,,0.0
2020-02-22,HRV,0.0,,0.0
2020-02-23,HRV,0.0,,0.0
2020-02-24,HRV,0.0,,0.0
2020-02-25,HRV,0.0,,0.0
2020-02-26,HRV,1.0,,0.0
2020-02-27,HRV,2.0,,0.0
2020-02-28,HRV,3.0,,0.0
2020-02-29,HRV,5.0,,0.0
2020-03-01,HRV,5.0,,0.0
2020-03-02,HRV,7.0,,0.0
2020-03-03,HRV,8.0,247.0,0.0
2020-03-04,HRV,9.0,255.0,0.0
2020-03-05,HRV,,273.0,
2020-03-06,HRV,10.0,302.0,0.0
2020-03-07,HRV,11.0,317.0,0.0
2020-03-08,HRV,12.0,327.0,0.0
2020-03-09,HRV,,344.0,
2020-03-10,HRV,,365.0,
2020-03-11,HRV,13.0,,0.0
2020-03-12,HRV,16.0,483.0,0.0
2020-03-13,HRV,25.0,553.0,0.0
2020-03-14,HRV,31.0,649.0,0.0
2020-03-15,HRV,37.0,745.0,0.0
2020-03-16,HRV,48.0,880.0,0.0
2020-03-17,HRV,56.0,1109.0,0.0
2020-03-18,HRV,69.0,1181.0,0.0
2020-03-19,HRV,81.0,1264.0,0.0
2020-03-20,HRV,104.0,,0.0
2020-03-21,HRV,126.0,,0.0
2020-03-22,HRV,206.0,,0.0
2020-03-23,HRV,235.0,,0.0
2020-03-24,HRV,306.0,3159.0,0.0
2020-03-25,HRV,382.0,3618.0,1.0
2020-03-26,HRV,418.0,4208.0,1.0
2020-03-27,HRV,495.0,4778.0,2.0
2020-03-28,HRV,586.0,5215.0,3.0
2020-03-29,HRV,657.0,5900.0,5.0
2020-03-30,HRV,713.0,6404.0,6.0
2020-03-31,HRV,790.0,7015.0,6.0
2020-04-01,HRV,867.0,7680.0,6.0
2020-04-02,HRV,963.0,8352.0,6.0
2020-04-03,HRV,1011.0,9250.0,7.0
2020-04-04,HRV,1079.0,9833.0,8.0
2020-04-05,HRV,1126.0,10847.0,12.0
2020-04-06,HRV,1182.0,11464.0,15.0
2020-04-07,HRV,1222.0,12322.0,16.0
2020-04-08,HRV,1282.0,13125.0,18.0
2020-04-09,HRV,1343.0,13680.0,19.0
2020-04-10,HRV,1407.0,14612.0,20.0
2020-04-11,HRV,1495.0,15691.0,21.0
2020-04-12,HRV,1534.0,16381.0,21.0
2020-04-13,HRV,1600.0,17790.0,23.0
2020-04-14,HRV,1650.0,18359.0,25.0
2020-04-15,HRV,1704.0,19256.0,31.0
2020-04-16,HRV,1741.0,20158.0,34.0
2020-04-17,HRV,1791.0,20953.0,35.0
2020-04-18,HRV,1814.0,21647.0,36.0
2020-04-19,HRV,1832.0,24186.0,39.0
2020-04-20,HRV,1871.0,26610.0,47.0
2020-04-21,HRV,1881.0,,47.0
2020-04-22,HRV,1908.0,27614.0,48.0
2020-04-23,HRV,1950.0,28853.0,48.0
2020-04-24,HRV,1981.0,30213.0,50.0
2020-04-25,HRV,2009.0,30913.0,51.0
2020-04-26,HRV,2016.0,31622.0,54.0
2020-04-27,HRV,2030.0,32817.0,55.0
2020-04-28,HRV,2039.0,33577.0,59.0
2020-04-29,HRV,2047.0,34476.0,63.0
2020-04-30,HRV,2062.0,36917.0,67.0
2020-05-01,HRV,2076.0,,69.0
2020-05-02,HRV,2085.0,37557.0,75.0
2020-05-03,HRV,2088.0,38084.0,77.0
2020-05-04,HRV,2096.0,39040.0,79.0
2020-05-05,HRV,2101.0,39973.0,80.0
2020-05-06,HRV,2112.0,41053.0,83.0
2020-05-07,HRV,2119.0,41938.0,85.0
2020-05-08,HRV,2125.0,43378.0,86.0
2020-05-09,HRV,2161.0,44218.0,86.0
2020-05-10,HRV,2176.0,44886.0,87.0
2020-05-11,HRV,2187.0,46071.0,90.0
2020-05-12,HRV,2196.0,47480.0,91.0
2020-05-13,HRV,2207.0,48737.0,91.0
2020-05-14,HRV,2213.0,50340.0,94.0
2020-05-15,HRV,2221.0,51568.0,94.0
2020-05-16,HRV,2222.0,52425.0,95.0
2020-05-17,HRV,2224.0,53877.0,95.0
2020-05-18,HRV,2226.0,54820.0,95.0
2020-05-19,HRV,2228.0,55800.0,95.0
2020-05-20,HRV,2232.0,57021.0,96.0
2020-05-21,HRV,2234.0,,96.0
2020-05-22,HRV,2237.0,59911.0,97.0
2020-05-23,HRV,2243.0,60864.0,99.0
2020-05-24,HRV,2243.0,61482.0,99.0
2020-05-25,HRV,2244.0,62422.0,99.0
2020-05-26,HRV,2244.0,63682.0,100.0
2020-05-27,HRV,2244.0,64266.0,101.0
2020-05-28,HRV,2244.0,65094.0,101.0
2020-05-29,HRV,2245.0,65509.0,102.0
2020-05-30,HRV,2245.0,66144.0,103.0
2020-05-31,HRV,2246.0,66405.0,103.0
2020-06-01,HRV,2246.0,66695.0,103.0
2020-06-02,HRV,2246.0,67297.0,103.0
2020-06-03,HRV,2246.0,67814.0,103.0
2020-06-04,HRV,2246.0,67997.0,103.0
2020-06-05,HRV,2247.0,68267.0,103.0
2020-06-06,HRV,2247.0,68514.0,103.0
2020-06-07,HRV,2247.0,68740.0,104.0
2020-06-08,HRV,2247.0,68866.0,104.0
2020-06-09,HRV,2247.0,69115.0,104.0
2020-06-10,HRV,2247.0,69349.0,106.0
2020-06-11,HRV,2249.0,69606.0,106.0
2020-06-12,HRV,2249.0,69721.0,106.0
2020-06-13,HRV,2249.0,69967.0,107.0
2020-06-14,HRV,2251.0,70110.0,107.0
2020-06-15,HRV,2252.0,70254.0,107.0
2020-06-16,HRV,2254.0,70526.0,107.0
2020-06-17,HRV,2255.0,70712.0,107.0
2020-06-18,HRV,2258.0,70995.0,107.0
2020-06-19,HRV,2269.0,71814.0,107.0
2020-06-20,HRV,2280.0,72202.0,107.0
2020-06-21,HRV,2299.0,72478.0,107.0
2020-06-22,HRV,2317.0,72746.0,107.0
2020-06-23,HRV,2336.0,73093.0,107.0
2020-06-24,HRV,2366.0,73738.0,107.0
2020-06-25,HRV,2388.0,74657.0,107.0
2020-06-26,HRV,2483.0,,107.0
2020-06-27,HRV,2539.0,76624.0,107.0
2020-06-28,HRV,2624.0,77453.0,107.0
2020-06-29,HRV,2691.0,78183.0,107.0
2020-06-30,HRV,2725.0,79104.0,107.0
2020-07-01,HRV,2777.0,80456.0,107.0
2020-07-02,HRV,2831.0,81437.0,108.0
2020-07-03,HRV,2912.0,82902.0,110.0
2020-07-04,HRV,3008.0,84166.0,112.0
2020-07-05,HRV,3094.0,85410.0,113.0
2020-07-06,HRV,3151.0,85997.0,113.0
2020-07-07,HRV,3220.0,86860.0,113.0
2020-07-08,HRV,3272.0,88235.0,113.0
2020-07-09,HRV,3325.0,89764.0,114.0
2020-07-10,HRV,3416.0,91486.0,115.0
2020-07-11,HRV,3532.0,92808.0,117.0
2020-07-12,HRV,3672.0,93571.0,118.0
2020-07-13,HRV,3722.0,94175.0,119.0
2020-07-14,HRV,3775.0,95920.0,119.0
2020-07-15,HRV,3827.0,97724.0,119.0
2020-07-16,HRV,3953.0,99414.0,119.0
2020-07-17,HRV,4039.0,100851.0,119.0
2020-07-18,HRV,4137.0,102189.0,120.0
2020-07-19,HRV,4235.0,103104.0,120.0
2020-07-20,HRV,4354.0,104132.0,120.0
2020-07-21,HRV,4370.0,105526.0,122.0
2020-07-22,HRV,4422.0,106805.0,122.0
2020-07-23,HRV,4530.0,108222.0,125.0
2020-07-24,HRV,4634.0,109358.0,128.0
2020-03-20,HTI,2.0,,0.0
2020-03-21,HTI,2.0,,0.0
2020-03-22,HTI,2.0,,0.0
2020-03-23,HTI,2.0,,0.0
2020-03-24,HTI,5.0,,0.0
2020-03-25,HTI,7.0,,0.0
2020-03-26,HTI,8.0,,0.0
2020-03-27,HTI,8.0,,0.0
2020-03-28,HTI,8.0,,0.0
2020-03-29,HTI,8.0,,0.0
2020-03-30,HTI,15.0,,0.0
2020-03-31,HTI,15.0,,0.0
2020-04-01,HTI,15.0,,0.0
2020-04-02,HTI,16.0,,0.0
2020-04-03,HTI,18.0,,0.0
2020-04-04,HTI,18.0,,0.0
2020-04-05,HTI,21.0,,0.0
2020-04-06,HTI,21.0,,0.0
2020-04-07,HTI,24.0,,1.0
2020-04-08,HTI,25.0,,1.0
2020-04-09,HTI,27.0,,1.0
2020-04-10,HTI,30.0,,2.0
2020-04-11,HTI,31.0,,2.0
2020-04-12,HTI,33.0,,2.0
2020-04-13,HTI,33.0,,3.0
2020-04-14,HTI,40.0,,3.0
2020-04-15,HTI,40.0,,3.0
2020-04-16,HTI,41.0,,3.0
2020-04-17,HTI,43.0,,3.0
2020-04-18,HTI,44.0,,3.0
2020-04-19,HTI,44.0,,3.0
2020-04-20,HTI,47.0,,3.0
